risk_level	doi	pmcid	title	year	journal	n_citations	rationale	verified_policy	combo	bio_HLA	bio_MHC	bio_pseudogene	bio_cancer	bio_DE_signature	bio_classify_patient	bio_immune_evasion	bio_immunotherapy	bio_AMP	bio_multimapper_note	likely_scrna	likely_bulk	github_links
NONE	10.1038/s41467-023-36296-4		Single-cell RNA sequencing reveals the effects of chemotherapy on human pancreatic adenocarcinoma and its tumor microenvironment	2023	Nature Communications	271				False	False	False	True	False	False	False	True	False	False	False	False	
NONE	10.1038/s41467-021-21884-z		Single-cell transcriptional changes associated with drug tolerance and response to combination therapies in cancer	2021	Nature Communications	270				False	False	False	True	False	False	False	False	False	False	False	False	
NONE	10.1038/s41467-019-13880-1		Clonal kinetics and single-cell transcriptional profiling of CAR-T cells in patients undergoing CD19 CAR-T immunotherapy	2020	Nature Communications	268				False	False	False	True	False	False	False	True	False	False	False	False	
NONE	10.1038/s41388-020-01528-0		Single-cell RNA sequencing reveals heterogeneous tumor and immune cell populations in early-stage lung adenocarcinomas harboring EGFR mutations	2020	Oncogene	268				False	False	False	True	True	False	False	False	False	False	False	False	
NONE	10.1038/s41598-020-76881-x		Systematic comparison and assessment of RNA-seq procedures for gene expression quantitative analysis	2020	Scientific Reports	265				False	False	False	False	False	False	False	False	False	False	False	False	
NONE	10.1038/s41467-021-25189-z		ICAM1 initiates CTC cluster formation and trans-endothelial migration in lung metastasis of breast cancer	2021	Nature Communications	264				False	False	False	True	False	False	False	False	False	False	False	False	
NONE	10.1093/bioinformatics/btaa822		DeepCDR: a hybrid graph convolutional network for predicting cancer drug response	2020	Bioinformatics	263				False	False	False	True	False	False	False	False	False	False	False	False	github.com/kimmo1019/DeepCDR
NONE	10.1038/s41467-021-22352-4		Single-cell transcriptome atlas and chromatin accessibility landscape reveal differentiation trajectories in the rice root	2021	Nature Communications	262				False	False	False	False	False	False	False	False	False	False	False	False	
NONE	10.1093/nar/gkab638		CellCall: integrating paired ligand–receptor and transcription factor activities for cell–cell communication	2021	Nucleic Acids Research	262				False	False	False	True	False	False	False	False	False	False	False	False	github.com/ShellyCoder/cellcall
NONE	10.1038/s41467-021-22444-1		A comprehensive characterization of the cell-free transcriptome reveals tissue- and subtype-specific biomarkers for cancer detection	2021	Nature Communications	261				False	False	False	True	False	False	False	False	False	False	False	False	
NONE	10.1038/s41467-021-26940-2		Neoadjuvant PD-1 blockade induces T cell and cDC1 activation but fails to overcome the immunosuppressive tumor associated macrophages in recurrent glioblastoma	2021	Nature Communications	259				False	False	False	True	False	False	False	True	False	False	False	False	
NONE	10.1038/s41588-023-01585-7		A compendium of genetic regulatory effects across pig tissues	2022	Nature Genetics	255				False	False	False	False	False	False	False	False	False	False	False	False	
NONE	10.7554/elife.69603		Modelling the impact of decidual senescence on embryo implantation in human endometrial assembloids	2021	eLife	254				False	False	False	False	False	False	False	False	False	False	False	False	
NONE	10.1038/s41588-022-01154-4		Genetic control of RNA splicing and its distinct role in complex trait variation	2022	Nature Genetics	253				False	False	False	False	False	False	False	False	False	False	False	False	
NONE	10.1038/s41467-023-36614-w		GSDME-mediated pyroptosis promotes the progression and associated inflammation of atherosclerosis	2023	Nature Communications	250				False	False	False	False	False	False	False	False	False	False	False	False	
NONE	10.1038/s41467-020-18546-x		A gene expression signature of TREM2hi macrophages and γδ T cells predicts immunotherapy response	2020	Nature Communications	245				False	False	False	True	False	False	False	True	False	False	False	False	
NONE	10.1038/s41467-021-26153-7		Pig genome functional annotation enhances the biological interpretation of complex traits and human disease	2021	Nature Communications	245				False	False	False	False	False	False	False	False	False	False	False	False	
NONE	10.1038/s41467-023-36325-2		Dissecting the immune suppressive human prostate tumor microenvironment via integrated single-cell and spatial transcriptomic analyses	2023	Nature Communications	243				False	False	False	True	False	False	True	False	False	False	False	False	
NONE	10.1038/s41467-020-16239-z		Dissecting the cellular specificity of smoking effects and reconstructing lineages in the human airway epithelium	2020	Nature Communications	242				False	False	False	False	False	False	False	False	False	False	False	False	
NONE	10.1186/s13059-020-02210-0		Single-cell transcriptome profiling of an adult human cell atlas of 15 major organs	2020	Genome Biology	240				False	False	False	False	False	False	False	False	False	False	False	False	
NONE	10.1186/s13059-020-02064-6		Single-cell transcriptome and antigen-immunoglobin analysis reveals the diversity of B cells in non-small cell lung cancer	2020	Genome Biology	239				False	False	False	True	False	False	False	True	False	False	False	False	
NONE	10.1038/s41587-022-01505-w		Quantitative sequencing using BID-seq uncovers abundant pseudouridines in mammalian mRNA at base resolution	2022	Nature Biotechnology	239				False	False	False	True	False	False	False	False	False	False	False	False	
NONE	10.1038/s41588-019-0559-8		The Indian cobra reference genome and transcriptome enables comprehensive identification of venom toxins	2020	Nature Genetics	238				False	False	False	False	False	False	False	False	False	False	False	False	
NONE	10.1038/s41467-019-13983-9		Integrative pathway enrichment analysis of multivariate omics data	2020	Nature Communications	236				False	False	False	True	False	False	False	False	False	False	False	False	
NONE	10.1038/s41467-022-30342-3		Proteogenomic characterization of 2002 human cancers reveals pan-cancer molecular subtypes and associated pathways	2022	Nature Communications	235				False	False	False	True	False	False	False	False	False	False	False	False	
NONE	10.1038/s41388-021-02054-3		Single-cell RNA sequencing reveals distinct tumor microenvironmental patterns in lung adenocarcinoma	2021	Oncogene	234				False	False	False	True	False	False	False	False	False	False	False	False	
NONE	10.1101/gr.271205.120		A graph neural network model to estimate cell-wise metabolic flux using single-cell RNA-seq data	2021	Genome Research	233				False	False	False	False	False	False	False	False	False	False	False	False	
NONE	10.1038/s41467-020-18752-7		Identification of epilepsy-associated neuronal subtypes and gene expression underlying epileptogenesis	2020	Nature Communications	231				False	False	False	False	False	False	False	False	False	False	False	False	
NONE	10.1038/s41467-021-21823-y		Integration of Alzheimer’s disease genetics and myeloid genomics identifies disease risk regulatory elements and genes	2021	Nature Communications	231				False	False	False	False	False	False	False	False	False	False	False	False	
NONE	10.1038/s41467-023-36707-6		Spatial transcriptomics reveals niche-specific enrichment and vulnerabilities of radial glial stem-like cells in malignant gliomas	2023	Nature Communications	231				False	False	False	True	False	False	False	False	False	False	False	False	
NONE	10.7554/elife.71752		Single-nucleus transcriptomic analysis of human dorsal root ganglion neurons	2021	eLife	230				False	False	False	False	False	False	False	False	False	False	False	False	
NONE	10.1186/s13059-021-02525-6		Comprehensive characterization of single-cell full-length isoforms in human and mouse with long-read sequencing	2021	Genome Biology	226				False	False	False	False	False	False	False	False	False	False	False	False	
NONE	10.1038/s41590-024-01883-0		High-dimensional single-cell analysis of human natural killer cell heterogeneity	2024	Nature Immunology	226				False	False	False	True	False	False	False	False	False	False	False	False	
NONE	10.1038/s41467-019-14003-6		Identification of osteoclast-osteoblast coupling factors in humans reveals links between bone and energy metabolism	2020	Nature Communications	224				False	False	False	False	False	False	False	False	False	False	False	False	
NONE	10.1038/s41467-022-28062-9		Characterization of the COPD alveolar niche using single-cell RNA sequencing	2022	Nature Communications	224				False	False	False	False	False	False	False	False	False	False	False	False	
NONE	10.1038/s41388-020-01638-9		A novel hypoxic long noncoding RNA KB-1980E6.3 maintains breast cancer stem cell stemness via interacting with IGF2BP1 to facilitate c-Myc mRNA stability	2021	Oncogene	224				False	False	False	True	False	False	False	False	False	False	False	False	
NONE	10.1038/s41467-021-26974-6		Immune cell topography predicts response to PD-1 blockade in cutaneous T cell lymphoma	2021	Nature Communications	223				False	False	False	True	False	False	False	True	False	False	False	False	
NONE	10.1038/s41467-020-20001-w		A human tissue map of 5-hydroxymethylcytosines exhibits tissue specificity through gene and enhancer modulation	2020	Nature Communications	220				False	False	False	False	False	False	False	False	False	False	False	False	
NONE	10.1038/s41388-021-01978-0		NSUN2-mediated RNA 5-methylcytosine promotes esophageal squamous cell carcinoma progression via LIN28B-dependent GRB2 mRNA stabilization	2021	Oncogene	220				False	False	False	True	False	True	False	False	False	False	False	False	
NONE	10.1038/s41467-020-18075-7		Single cell transcriptomics of human epidermis identifies basal stem cell transition states	2020	Nature Communications	219				False	False	False	False	False	False	False	False	False	False	False	False	
NONE	10.1038/s41467-020-20064-9		Single-nucleus transcriptomics reveals functional compartmentalization in syncytial skeletal muscle cells	2020	Nature Communications	218				False	False	False	False	False	False	False	False	False	False	False	False	
